run	randomSeed	numHumans	numZombies	numHunters	gestationPeriod
5079	-1530944155	50	20	1	50
5081	-1530944014	50	20	5	10
5083	-1530943936	50	20	10	5
5085	-1530943874	50	20	10	50
5087	-1530943764	100	1	1	10
5089	-1530939889	100	1	5	5
5091	-1530939733	100	1	5	50
5093	-1530939671	100	1	10	10
5095	-1530935296	100	5	1	5
5097	-1530934858	100	5	1	50
5099	-1530927217	100	5	5	10
5101	-1530927171	100	5	10	5
5103	-1530914811	100	5	10	50
5105	-1530884202	100	10	1	10
5107	-1530884108	100	10	5	5
5109	-1530883170	100	10	5	50
5111	-1530879717	100	10	10	10
5113	-1530879608	100	15	1	5
5115	-1530878686	100	15	1	50
5117	-1530876342	100	15	5	10
5119	-1530876248	100	15	10	5
5121	-1530873702	100	15	10	50
5123	-1530873592	100	20	1	10
5125	-1530873514	100	20	5	5
5127	-1530873467	100	20	5	50
5129	-1530873358	100	20	10	10
5131	-1530869733	10	1	1	5
5133	-1530866061	10	1	1	50
5135	-1530865967	10	1	5	10
5137	-1530863483	10	1	10	5
5139	-1530863451	10	1	10	50
5141	-1530863326	10	5	1	10
5143	-1530862951	10	5	5	5
5145	-1530862639	10	5	5	50
5147	-1530860780	10	5	10	10
5149	-1530859217	10	10	1	5
5151	-1530858155	10	10	1	50
5153	-1530858076	10	10	5	10
5155	-1530854623	10	10	10	5
5157	-1530851123	10	10	10	50
5159	-1530849389	10	15	1	10
5161	-1530848936	10	15	5	5
5163	-1530848248	10	15	5	50
5165	-1530843404	10	15	10	10
5167	-1530842576	10	20	1	5
5169	-1530841248	10	20	1	50
5171	-1530839233	10	20	5	10
5173	-1530838076	10	20	10	5
5175	-1530837045	10	20	10	50
5177	-1530834279	50	1	1	10
5179	-1530830576	50	1	5	5
5181	-1530830326	50	1	5	50
5183	-1530830217	50	1	10	10
5185	-1530827186	50	5	1	5
5187	-1530819951	50	5	1	50
5189	-1530819060	50	5	5	10
5191	-1530818763	50	5	10	5
5193	-1530816435	50	5	10	50
5195	-1530814029	50	10	1	10
5197	-1530813998	50	10	5	5
5199	-1530813935	50	10	5	50
5201	-1530813029	50	10	10	10
5203	-1530805779	50	15	1	5
5205	-1530804935	50	15	1	50
5207	-1530804060	50	15	5	10
5209	-1530800029	50	15	10	5
5211	-1530799951	50	15	10	50
5213	-1530799794	50	20	1	10
5215	-1530798544	50	20	5	5
5217	-1530798404	50	20	5	50
5219	-1530794888	50	20	10	10
5221	-1530793419	100	1	1	5
5223	-1530789825	100	1	1	50
5225	-1530786419	100	1	5	10
5227	-1530785372	100	1	10	5
5229	-1530773935	100	1	10	50
5231	-1530771716	100	5	1	10
5233	-1530768763	100	5	5	5
5235	-1530767200	100	5	5	50
5237	-1530764888	100	5	10	10
5239	-1530760919	100	10	1	5
5241	-1530760856	100	10	1	50
5243	-1530759075	100	10	5	10
5245	-1530755669	100	10	10	5
5247	-1530750278	100	10	10	50
5249	-1530750231	100	15	1	10
5251	-1530744559	100	15	5	5
5253	-1530743137	100	15	5	50
5255	-1530739793	100	15	10	10
5257	-1530738418	100	20	1	5
5259	-1530708121	100	20	1	50
5261	-1530708074	100	20	5	10
5263	-1530707465	100	20	10	5
5265	-1530707371	100	20	10	50
5267	-1530704637	10	1	1	10
5269	-1530699168	10	1	5	5
5271	-1530697746	10	1	5	50
5273	-1530697590	10	1	10	10
5275	-1530697339	10	5	1	5
5277	-1530696074	10	5	1	50
5279	-1530675886	10	5	5	10
5281	-1530670698	10	5	10	5
5283	-1530670620	10	5	10	50
5285	-1530670480	10	10	1	10
5287	-1530668495	10	10	5	5
5289	-1530667558	10	10	5	50
5291	-1530663917	10	10	10	10
5293	-1530658745	10	15	1	5
5295	-1530658620	10	15	1	50
5297	-1530658167	10	15	5	10
5299	-1530657917	10	15	10	5
5301	-1530653323	10	15	10	50
5303	-1530653245	10	20	1	10
5305	-1530650823	10	20	5	5
5307	-1530649651	10	20	5	50
5309	-1530647573	10	20	10	10
5311	-1530646682	50	1	1	5
5313	-1530646620	50	1	1	50
5315	-1530645229	50	1	5	10
5317	-1530644526	50	1	10	5
5319	-1530642526	50	1	10	50
5321	-1530642042	50	5	1	10
5323	-1530641995	50	5	5	5
5325	-1530640698	50	5	5	50
5327	-1530639198	50	5	10	10
5329	-1530639026	50	10	1	5
5331	-1530636589	50	10	1	50
5333	-1530634135	50	10	5	10
5335	-1530633901	50	10	10	5
5337	-1530619135	50	10	10	50
5339	-1530618573	50	15	1	10
5341	-1530616104	50	15	5	5
5343	-1530616026	50	15	5	50
5345	-1530615963	50	15	10	10
5347	-1530610416	50	20	1	5
5349	-1530607525	50	20	1	50
5351	-1530605666	50	20	5	10
5353	-1530602682	50	20	10	5
5355	-1530602275	50	20	10	50
5357	-1530601885	100	1	1	10
5359	-1530598666	100	1	5	5
5361	-1530598572	100	1	5	50
5363	-1530595510	100	1	10	10
5365	-1530595432	100	5	1	5
5367	-1530584791	100	5	1	50
5369	-1530584666	100	5	5	10
5371	-1530584619	100	5	10	5
5373	-1530583213	100	5	10	50
5375	-1530583119	100	10	1	10
5377	-1530582541	100	10	5	5
5379	-1530579088	100	10	5	50
5381	-1530576134	100	10	10	10
5383	-1530575947	100	15	1	5
5385	-1530575853	100	15	1	50
5387	-1530575462	100	15	5	10
5389	-1530571759	100	15	10	5
5391	-1530536946	100	15	10	50
5393	-1530536852	100	20	1	10
5395	-1530530805	100	20	5	5
5397	-1530530727	100	20	5	50
5399	-1530526102	100	20	10	10
5401	-1530523540	10	1	1	5
5403	-1530497508	10	1	1	50
5405	-1530494649	10	1	5	10
5407	-1530494508	10	1	10	5
5409	-1530489696	10	1	10	50
5411	-1530489664	10	5	1	10
5413	-1530489383	10	5	5	5
5415	-1530487774	10	5	5	50
5417	-1530485242	10	5	10	10
5419	-1530485117	10	10	1	5
5421	-1530484852	10	10	1	50
5423	-1530482321	10	10	5	10
5425	-1530481149	10	10	10	5
5427	-1530479852	10	10	10	50
5429	-1530479774	10	15	1	10
5431	-1530478727	10	15	5	5
5433	-1530476992	10	15	5	50
5435	-1530473555	10	15	10	10
5437	-1530471820	10	20	1	5
5439	-1530465680	10	20	1	50
5441	-1530465570	10	20	5	10
5443	-1530465430	10	20	10	5
5445	-1530465383	10	20	10	50
5447	-1530462414	50	1	1	10
5449	-1530461008	50	1	5	5
5451	-1530458789	50	1	5	50
5453	-1530452961	50	1	10	10
5455	-1530449289	50	5	1	5
5457	-1530448742	50	5	1	50
5459	-1530448070	50	5	5	10
5461	-1530447820	50	5	10	5
5463	-1530447648	50	5	10	50
5465	-1530447508	50	10	1	10
5467	-1530433945	50	10	5	5
5469	-1530431789	50	10	5	50
5471	-1530425304	50	10	10	10
5473	-1530425257	50	15	1	5
5475	-1530422242	50	15	1	50
5477	-1530420054	50	15	5	10
5479	-1530419929	50	15	10	5
5481	-1530419788	50	15	10	50
5483	-1530416945	50	20	1	10
5485	-1530413632	50	20	5	5
5487	-1530413601	50	20	5	50
5489	-1530413538	50	20	10	10
5491	-1530413242	100	1	1	5
5493	-1530410179	100	1	1	50
5495	-1530408741	100	1	5	10
5497	-1530405757	100	1	10	5
5499	-1530397085	100	1	10	50
5501	-1530397007	100	5	1	10
5503	-1530396866	100	5	5	5
5505	-1530396804	100	5	5	50
5507	-1530396663	100	5	10	10
5509	-1530396523	100	10	1	5
5511	-1530393788	100	10	1	50
5513	-1530379288	100	10	5	10
5515	-1530361913	100	10	10	5
5517	-1530360616	100	10	10	50
5519	-1530358085	100	15	1	10
5521	-1530340241	100	15	5	5
5523	-1530340147	100	15	5	50
5525	-1530335147	100	15	10	10
5527	-1530334600	100	20	1	5
5529	-1530333803	100	20	1	50
5531	-1530333725	100	20	5	10
5533	-1530333615	100	20	10	5
5535	-1530331647	100	20	10	50
5537	-1530328100	10	1	1	10
5539	-1530326412	10	1	5	5
5541	-1530324787	10	1	5	50
5543	-1530324709	10	1	10	10
5545	-1530319537	10	5	1	5
5547	-1530317381	10	5	1	50
5549	-1530315475	10	5	5	10
5551	-1530315397	10	5	10	5
5553	-1530313693	10	5	10	50
5555	-1530310959	10	10	1	10
5557	-1530310897	10	10	5	5
5559	-1530308881	10	10	5	50
5561	-1530304740	10	10	10	10
5563	-1530303928	10	15	1	5
5565	-1530297006	10	15	1	50
5567	-1530296553	10	15	5	10
5569	-1530295943	10	15	10	5
5571	-1530293099	10	15	10	50
5573	-1530288990	10	20	1	10
5575	-1530286974	10	20	5	5
5577	-1530284677	10	20	5	50
5579	-1530280506	10	20	10	10
5581	-1530279224	50	1	1	5
5583	-1530278052	50	1	1	50
5585	-1530276099	50	1	5	10
5587	-1530273490	50	1	10	5
5589	-1530272833	50	1	10	50
5591	-1530272334	50	5	1	10
5593	-1530272271	50	5	5	5
5595	-1530272005	50	5	5	50
5597	-1530265318	50	5	10	10
5599	-1530265162	50	10	1	5
5601	-1530263396	50	10	1	50
5603	-1530262786	50	10	5	10
5605	-1530261662	50	10	10	5
5607	-1530259599	50	10	10	50
5609	-1530257318	50	15	1	10
5611	-1530256833	50	15	5	5
5613	-1530254943	50	15	5	50
5615	-1530254224	50	15	10	10
5617	-1530252443	50	20	1	5
5619	-1530252380	50	20	1	50
5621	-1530249302	50	20	5	10
5623	-1530249255	50	20	10	5
5625	-1530246193	50	20	10	50
5627	-1530246068	100	1	1	10
5629	-1530245036	100	1	5	5
5631	-1530244161	100	1	5	50
5633	-1530240349	100	1	10	10
5635	-1530223302	100	5	1	5
5637	-1530220974	100	5	1	50
5639	-1530218708	100	5	5	10
5641	-1530216739	100	5	10	5
5643	-1530214864	100	5	10	50
5645	-1530213880	100	10	1	10
5647	-1530213786	100	10	5	5
5649	-1530213739	100	10	5	50
5651	-1530208598	100	10	10	10
5653	-1530206942	100	15	1	5
5655	-1530205505	100	15	1	50
5657	-1530205208	100	15	5	10
5659	-1530205177	100	15	10	5
5661	-1530205098	100	15	10	50
5663	-1530205036	100	20	1	10
5665	-1530197723	100	20	5	5
5667	-1530194817	100	20	5	50
5669	-1530191286	100	20	10	10
5671	-1530191208	10	1	1	5
5673	-1530190364	10	1	1	50
5675	-1530184614	10	1	5	10
5677	-1530184504	10	1	10	5
5679	-1530184411	10	1	10	50
5681	-1530182926	10	5	1	10
5683	-1530173864	10	5	5	5
5685	-1530173692	10	5	5	50
5687	-1530172004	10	5	10	10
5689	-1530168707	10	10	1	5
5691	-1530158645	10	10	1	50
5693	-1530158598	10	10	5	10
5695	-1530157723	10	10	10	5
5697	-1530155770	10	10	10	50
5699	-1530151957	10	15	1	10
5701	-1530151926	10	15	5	5
5703	-1530148504	10	15	5	50
5705	-1530147645	10	15	10	10
5707	-1530135692	10	20	1	5
5709	-1530135317	10	20	1	50
5711	-1530132410	10	20	5	10
5713	-1530099472	10	20	10	5
5715	-1530089160	10	20	10	50
5717	-1530089082	50	1	1	10
5719	-1530088957	50	1	5	5
5721	-1530049550	50	1	5	50
5723	-1530049191	50	1	10	10
5725	-1530049097	50	5	1	5
5727	-1530045831	50	5	1	50
5729	-1530020175	50	5	5	10
5731	-1530019628	50	5	10	5
5733	-1530019534	50	5	10	50
5735	-1530008315	50	10	1	10
5737	-1530008112	50	10	5	5
5739	-1530003300	50	10	5	50
5741	-1530003222	50	10	10	10
5743	-1530003159	50	15	1	5
5745	-1530003065	50	15	1	50
5747	-1530002940	50	15	5	10
5749	-1530002893	50	15	10	5
5751	-1530001175	50	15	10	50
5753	-1529997690	50	20	1	10
5755	-1529997597	50	20	5	5
5757	-1529997237	50	20	5	50
5759	-1529997175	50	20	10	10
5761	-1529988987	100	1	1	5
5763	-1529986565	100	1	1	50
5765	-1529985409	100	1	5	10
5767	-1529985190	100	1	10	5
5769	-1529979956	100	1	10	50
5771	-1529949674	100	5	1	10
5773	-1529947752	100	5	5	5
5775	-1529947705	100	5	5	50
5777	-1529943080	100	5	10	10
5779	-1529941971	100	10	1	5
5781	-1529939752	100	10	1	50
5783	-1529939627	100	10	5	10
5785	-1529938299	100	10	10	5
5787	-1529938221	100	10	10	50
5789	-1529938158	100	15	1	10
5791	-1529937315	100	15	5	5
5793	-1529919112	100	15	5	50
5795	-1529908252	100	15	10	10
5797	-1529902502	100	20	1	5
5799	-1529902455	100	20	1	50
5801	-1529901299	100	20	5	10
5803	-1529901236	100	20	10	5
5805	-1529899096	100	20	10	50
5807	-1529896439	10	1	1	10
5809	-1529895814	10	1	5	5
5811	-1529895721	10	1	5	50
5813	-1529895658	10	1	10	10
5815	-1529893877	10	5	1	5
5817	-1529893814	10	5	1	50
5819	-1529890189	10	5	5	10
5821	-1529873892	10	5	10	5
5823	-1529872517	10	5	10	50
5825	-1529870580	10	10	1	10
5827	-1529870267	10	10	5	5
5829	-1529870189	10	10	5	50
5831	-1529868127	10	10	10	10
5833	-1529864549	10	15	1	5
5835	-1529862439	10	15	1	50
5837	-1529862392	10	15	5	10
5839	-1529862252	10	15	10	5
5841	-1529862142	10	15	10	50
5843	-1529860658	10	20	1	10
5845	-1529859111	10	20	5	5
5847	-1529858799	10	20	5	50
5849	-1529856877	10	20	10	10
5851	-1529847658	50	1	1	5
5853	-1529844799	50	1	1	50
5855	-1529844736	50	1	5	10
5857	-1529844111	50	1	10	5
5859	-1529843939	50	1	10	50
5861	-1529841080	50	5	1	10
5863	-1529838595	50	5	5	5
5865	-1529833455	50	5	5	50
5867	-1529829267	50	5	10	10
5869	-1529822814	50	10	1	5
5871	-1529822408	50	10	1	50
5873	-1529822033	50	10	5	10
5875	-1529818080	50	10	10	5
5877	-1529808923	50	10	10	50
5879	-1529805455	50	15	1	10
5881	-1529805283	50	15	5	5
5883	-1529804298	50	15	5	50
5885	-1529804158	50	15	10	10
5887	-1529803533	50	20	1	5
5889	-1529799704	50	20	1	50
5891	-1529797533	50	20	5	10
5893	-1529796736	50	20	10	5
5895	-1529796689	50	20	10	50
5897	-1529787954	100	1	1	10
5899	-1529785814	100	1	5	5
5901	-1529785454	100	1	5	50
5903	-1529785236	100	1	10	10
5905	-1529783079	100	5	1	5
5907	-1529765314	100	5	1	50
5909	-1529763626	100	5	5	10
5911	-1529763579	100	5	10	5
5913	-1529758423	100	5	10	50
5915	-1529758267	100	10	1	10
5917	-1529753110	100	10	5	5
5919	-1529748579	100	10	5	50
5921	-1529746079	100	10	10	10
5923	-1529745860	100	15	1	5
5925	-1529742657	100	15	1	50
5927	-1529741392	100	15	5	10
5929	-1529741032	100	15	10	5
5931	-1529730938	100	15	10	50
5933	-1529729251	100	20	1	10
5935	-1529728766	100	20	5	5
5937	-1529723891	100	20	5	50
5939	-1529722860	100	20	10	10
5941	-1529721516	10	1	1	5
5943	-1529721376	10	1	1	50
5945	-1529721313	10	1	5	10
5947	-1529719985	10	1	10	5
5949	-1529719907	10	1	10	50
5951	-1529719470	10	5	1	10
5953	-1529719251	10	5	5	5
5955	-1529719173	10	5	5	50
5957	-1529715188	10	5	10	10
5959	-1529714954	10	10	1	5
5961	-1529714845	10	10	1	50
5963	-1529710829	10	10	5	10
5965	-1529709798	10	10	10	5
5967	-1529693563	10	10	10	50
5969	-1529693282	10	15	1	10
5971	-1529688938	10	15	5	5
5973	-1529688766	10	15	5	50
5975	-1529688266	10	15	10	10
5977	-1529687891	10	20	1	5
5979	-1529687016	10	20	1	50
5981	-1529686907	10	20	5	10
5983	-1529686813	10	20	10	5
5985	-1529686719	10	20	10	50
5987	-1529681094	50	1	1	10
5989	-1529681032	50	1	5	5
5991	-1529675501	50	1	5	50
5993	-1529675251	50	1	10	10
5995	-1529675157	50	5	1	5
5997	-1529663485	50	5	1	50
5999	-1529651750	50	5	5	10
6001	-1529648891	50	5	10	5
6003	-1529648735	50	5	10	50
6005	-1529642594	50	10	1	10
6007	-1529639438	50	10	5	5
6009	-1529637500	50	10	5	50
6011	-1529634938	50	10	10	10
6013	-1529630672	50	15	1	5
6015	-1529619031	50	15	1	50
6017	-1529618985	50	15	5	10
6019	-1529618266	50	15	10	5
6021	-1529617891	50	15	10	50
6023	-1529617813	50	20	1	10
6025	-1529603109	50	20	5	5
6027	-1529603047	50	20	5	50
6029	-1529602797	50	20	10	10
6031	-1529602672	100	1	1	5
6033	-1529589266	100	1	1	50
6035	-1529586672	100	1	5	10
6037	-1529584547	100	1	10	5
6039	-1529582781	100	1	10	50
6041	-1529579641	100	5	1	10
6043	-1529576687	100	5	5	5
6045	-1529573156	100	5	5	50
6047	-1529570750	100	5	10	10
6049	-1529566969	100	10	1	5
6051	-1529554500	100	10	1	50
6053	-1529551344	100	10	5	10
6055	-1529550953	100	10	10	5
6057	-1529550250	100	10	10	50
6059	-1529547265	100	15	1	10
6061	-1529547125	100	15	5	5
6063	-1529533109	100	15	5	50
6065	-1529532937	100	15	10	10
6067	-1529529734	100	20	1	5
6069	-1529516906	100	20	1	50
6071	-1529514671	100	20	5	10
6073	-1529512156	100	20	10	5
6075	-1529503687	100	20	10	50
6077	-1529503578	10	1	1	10
6079	-1529498703	10	1	5	5
6081	-1529493875	10	1	5	50
6083	-1529490796	10	1	10	10
6085	-1529490749	10	5	1	5
6087	-1529490078	10	5	1	50
6089	-1529481609	10	5	5	10
6091	-1529481437	10	5	10	5
6093	-1529481265	10	5	10	50
6095	-1529481187	10	10	1	10
6097	-1529477468	10	10	5	5
6099	-1529475359	10	10	5	50
6101	-1529474640	10	10	10	10
6103	-1529474562	10	15	1	5
6105	-1529465609	10	15	1	50
6107	-1529465531	10	15	5	10
6109	-1529462062	10	15	10	5
6111	-1529460859	10	15	10	50
6113	-1529457546	10	20	1	10
6115	-1529455062	10	20	5	5
6117	-1529446781	10	20	5	50
6119	-1529441827	10	20	10	10
6121	-1529434327	50	1	1	5
6123	-1529433890	50	1	1	50
6125	-1529430296	50	1	5	10
6127	-1529401327	50	1	10	5
6129	-1529401218	50	1	10	50
6131	-1529400608	50	5	1	10
6133	-1529400530	50	5	5	5
6135	-1529399796	50	5	5	50
6137	-1529399702	50	5	10	10
6139	-1529384296	50	10	1	5
6141	-1529381405	50	10	1	50
6143	-1529381249	50	10	5	10
6145	-1529381108	50	10	10	5
6147	-1529380765	50	10	10	50
6149	-1529380686	50	15	1	10
6151	-1529377671	50	15	5	5
6153	-1529373218	50	15	5	50
6155	-1529373171	50	15	10	10
6157	-1529370030	50	20	1	5
6159	-1529369983	50	20	1	50
6161	-1529365952	50	20	5	10
6163	-1529365858	50	20	10	5
6165	-1529364811	50	20	10	50
6167	-1529364514	100	1	1	10
6169	-1529351608	100	1	5	5
6171	-1529350218	100	1	5	50
6173	-1529344389	100	1	10	10
6175	-1529343780	100	5	1	5
6177	-1529343171	100	5	1	50
6179	-1529343093	100	5	5	10
6181	-1529342983	100	5	10	5
6183	-1529342921	100	5	10	50
6185	-1529342796	100	10	1	10
6187	-1529338827	100	10	5	5
6189	-1529338717	100	10	5	50
6191	-1529338671	100	10	10	10
6193	-1529336889	100	15	1	5
6195	-1529336514	100	15	1	50
6197	-1529334671	100	15	5	10
6199	-1529334264	100	15	10	5
6201	-1529334155	100	15	10	50
6203	-1529334092	100	20	1	10
6205	-1529331280	100	20	5	5
6207	-1529328061	100	20	5	50
6209	-1529326421	100	20	10	10
6211	-1529325639	10	1	1	5
6213	-1529304374	10	1	1	50
6215	-1529286733	10	1	5	10
6217	-1529284561	10	1	10	5
6219	-1529283873	10	1	10	50
6221	-1529281561	10	5	1	10
6223	-1529281405	10	5	5	5
6225	-1529281342	10	5	5	50
6227	-1529281139	10	5	10	10
6229	-1529280686	10	10	1	5
6231	-1529280608	10	10	1	50
6233	-1529277280	10	10	5	10
6235	-1529275936	10	10	10	5
6237	-1529275717	10	10	10	50
6239	-1529274952	10	15	1	10
6241	-1529274889	10	15	5	5
6243	-1529273155	10	15	5	50
6245	-1529272608	10	15	10	10
6247	-1529271670	10	20	1	5
6249	-1529271577	10	20	1	50
6251	-1529269061	10	20	5	10
6253	-1529268889	10	20	10	5
6255	-1529268795	10	20	10	50
6257	-1529267389	50	1	1	10
6259	-1529267295	50	1	5	5
6261	-1529266795	50	1	5	50
6263	-1529265233	50	1	10	10
6265	-1529265108	50	5	1	5
6267	-1529264686	50	5	1	50
6269	-1529259077	50	5	5	10
6271	-1529258983	50	5	10	5
6273	-1529258889	50	5	10	50
6275	-1529258780	50	10	1	10
6277	-1529256608	50	10	5	5
6279	-1529252061	50	10	5	50
6281	-1529251936	50	10	10	10
6283	-1529245389	50	15	1	5
6285	-1529243092	50	15	1	50
6287	-1529239951	50	15	5	10
6289	-1529239858	50	15	10	5
6291	-1529238983	50	15	10	50
6293	-1529238795	50	20	1	10
6295	-1529237154	50	20	5	5
6297	-1529237045	50	20	5	50
6299	-1529236873	50	20	10	10
6301	-1529235139	100	1	1	5
6303	-1529235076	100	1	1	50
6305	-1529234951	100	1	5	10
6307	-1529232514	100	1	10	5
6309	-1529232279	100	1	10	50
6311	-1529230373	100	5	1	10
6313	-1529227389	100	5	5	5
6315	-1529225170	100	5	5	50
6317	-1529219108	100	5	10	10
6319	-1529213279	100	10	1	5
6321	-1529213248	100	10	1	50
6323	-1529208748	100	10	5	10
6325	-1529208701	100	10	10	5
6327	-1529207623	100	10	10	50
6329	-1529204983	100	15	1	10
6331	-1529204389	100	15	5	5
6333	-1529204092	100	15	5	50
6335	-1529203967	100	15	10	10
6337	-1529201545	100	20	1	5
6339	-1529199873	100	20	1	50
6341	-1529195592	100	20	5	10
6343	-1529181561	100	20	10	5
6345	-1529181467	100	20	10	50
6347	-1529179998	10	1	1	10
6349	-1529165810	10	1	5	5
6351	-1529161748	10	1	5	50
6353	-1529158654	10	1	10	10
6355	-1529158045	10	5	1	5
6357	-1529157779	10	5	1	50
6359	-1529157107	10	5	5	10
6361	-1529155951	10	5	10	5
6363	-1529153514	10	5	10	50
6365	-1529153076	10	10	1	10
6367	-1529151357	10	10	5	5
6369	-1529151310	10	10	5	50
6371	-1529149654	10	10	10	10
6373	-1529149357	10	15	1	5
6375	-1529148779	10	15	1	50
6377	-1529147060	10	15	5	10
6379	-1529146982	10	15	10	5
6381	-1529144232	10	15	10	50
6383	-1529143560	10	20	1	10
6385	-1529143389	10	20	5	5
6387	-1529143326	10	20	5	50
6389	-1529143060	10	20	10	10
6391	-1529142982	50	1	1	5
6393	-1529142467	50	1	1	50
6395	-1529142388	50	1	5	10
6397	-1529141951	50	1	10	5
6399	-1529141623	50	1	10	50
6401	-1529138342	50	5	1	10
6403	-1529138185	50	5	5	5
6405	-1529136951	50	5	5	50
6407	-1529135748	50	5	10	10
6409	-1529120295	50	10	1	5
6411	-1529119795	50	10	1	50
6413	-1529119513	50	10	5	10
6415	-1529119388	50	10	10	5
6417	-1529117420	50	10	10	50
6419	-1529115263	50	15	1	10
6421	-1529115076	50	15	5	5
6423	-1529113232	50	15	5	50
6425	-1529113201	50	15	10	10
6427	-1529107904	50	20	1	5
6429	-1529107810	50	20	1	50
6431	-1529107638	50	20	5	10
6433	-1529104670	50	20	10	5
6435	-1529104623	50	20	10	50
6437	-1529099638	100	1	1	10
6439	-1529096404	100	1	5	5
6441	-1529096263	100	1	5	50
6443	-1529095904	100	1	10	10
6445	-1529093654	100	5	1	5
6447	-1529091638	100	5	1	50
6449	-1529091560	100	5	5	10
6451	-1529089873	100	5	10	5
6453	-1529089763	100	5	10	50
6455	-1529088904	100	10	1	10
6457	-1529087451	100	10	5	5
6459	-1529083029	100	10	5	50
6461	-1529082904	100	10	10	10
6463	-1529081388	100	15	1	5
6465	-1529079451	100	15	1	50
6467	-1529078857	100	15	5	10
6469	-1529078435	100	15	10	5
6471	-1529076951	100	15	10	50
6473	-1529074998	100	20	1	10
6475	-1529074263	100	20	5	5
6477	-1529074201	100	20	5	50
6479	-1529070826	100	20	10	10
6481	-1529070779	10	1	1	5
6483	-1529069560	10	1	1	50
6485	-1529069466	10	1	5	10
6487	-1529067669	10	1	10	5
6489	-1529067591	10	1	10	50
6491	-1529067529	10	5	1	10
6493	-1529065310	10	5	5	5
6495	-1529065201	10	5	5	50
6497	-1529065076	10	5	10	10
6499	-1529063748	10	10	1	5
6501	-1529063623	10	10	1	50
6503	-1529061607	10	10	5	10
6505	-1529061201	10	10	10	5
6507	-1529061091	10	10	10	50
6509	-1529061044	10	15	1	10
6511	-1529055091	10	15	5	5
6513	-1529055029	10	15	5	50
6515	-1529054951	10	15	10	10
6517	-1529054857	10	20	1	5
6519	-1529052857	10	20	1	50
6521	-1529052185	10	20	5	10
6523	-1529049388	10	20	10	5
6525	-1529049279	10	20	10	50
6527	-1529048935	50	1	1	10
6529	-1529048654	50	1	5	5
6531	-1529046654	50	1	5	50
6533	-1529046560	50	1	10	10
6535	-1529046279	50	5	1	5
6537	-1529042466	50	5	1	50
6539	-1529036763	50	5	5	10
6541	-1529031982	50	5	10	5
6543	-1529025451	50	5	10	50
6545	-1529025372	50	10	1	10
6547	-1529023654	50	10	5	5
6549	-1529022669	50	10	5	50
6551	-1529022576	50	10	10	10
6553	-1529020685	50	15	1	5
6555	-1529020607	50	15	1	50
6557	-1529018701	50	15	5	10
6559	-1529018638	50	15	10	5
6561	-1529015638	50	15	10	50
6563	-1529015388	50	20	1	10
6565	-1529014857	50	20	5	5
6567	-1529012076	50	20	5	50
6569	-1529011576	50	20	10	10
6571	-1529011435	100	1	1	5
6573	-1528999513	100	1	1	50
6575	-1528997544	100	1	5	10
6577	-1528995997	100	1	10	5
6579	-1528993794	100	1	10	50
6581	-1528993716	100	5	1	10
6583	-1528991591	100	5	5	5
6585	-1528991544	100	5	5	50
6587	-1528991435	100	5	10	10
6589	-1528991138	100	10	1	5
6591	-1528991075	100	10	1	50
6593	-1528984185	100	10	5	10
6595	-1528982357	100	10	10	5
6597	-1528980763	100	10	10	50
6599	-1528975310	100	15	1	10
6601	-1528972794	100	15	5	5
6603	-1528972716	100	15	5	50
6605	-1528960278	100	15	10	10
6607	-1528960169	100	20	1	5
6609	-1528958825	100	20	1	50
6611	-1528947888	100	20	5	10
6613	-1528947841	100	20	10	5
6615	-1528946310	100	20	10	50
6617	-1528942997	10	1	1	10
6619	-1528940997	10	1	5	5
6621	-1528940903	10	1	5	50
6623	-1528938060	10	1	10	10
6625	-1528934825	10	5	1	5
6627	-1528934669	10	5	1	50
6629	-1528930810	10	5	5	10
6631	-1528928403	10	5	10	5
6633	-1528928341	10	5	10	50
6635	-1528925653	10	10	1	10
6637	-1528925060	10	10	5	5
6639	-1528924997	10	10	5	50
6641	-1528923153	10	10	10	10
6643	-1528923028	10	15	1	5
6645	-1528920481	10	15	1	50
6647	-1528919903	10	15	5	10
6649	-1528917794	10	15	10	5
6651	-1528895138	10	15	10	50
6653	-1528891044	10	20	1	10
6655	-1528889966	10	20	5	5
6657	-1528876653	10	20	5	50
