"run","tick","HumanitySaved"
7694,2087.0,"false"
7696,224.0,"true"
7698,1744.0,"true"
7700,191.0,"true"
7702,1668.0,"false"
7704,619.0,"true"
7706,2358.0,"false"
7708,170.0,"true"
7710,1147.0,"true"
7712,907.0,"true"
7714,140.0,"true"
7716,167.0,"true"
7718,911.0,"true"
7720,2253.0,"true"
7722,92.0,"true"
7724,2232.0,"false"
7726,1152.0,"true"
7728,90.0,"true"
7730,1549.0,"false"
7732,416.0,"true"
7734,2535.0,"false"
7736,2512.0,"false"
7738,233.0,"true"
7740,459.0,"true"
7742,2074.0,"false"
7744,1741.0,"false"
7746,2435.0,"false"
7748,417.0,"true"
7750,3000.0,"false"
7752,1805.0,"false"
7754,603.0,"true"
7756,163.0,"true"
7758,258.0,"true"
7760,1000.0,"true"
7762,80.0,"true"
7764,2577.0,"true"
7766,167.0,"true"
7768,1220.0,"true"
7770,1010.0,"true"
7772,1530.0,"true"
7774,554.0,"true"
7776,1043.0,"true"
7778,363.0,"true"
7780,2948.0,"false"
7782,94.0,"true"
7784,757.0,"true"
7786,972.0,"true"
7788,1088.0,"true"
7790,1223.0,"true"
7792,1140.0,"true"
7794,940.0,"true"
7796,147.0,"true"
7798,1492.0,"false"
7800,630.0,"true"
7802,331.0,"true"
7804,439.0,"true"
7806,1755.0,"false"
7808,327.0,"true"
7810,1904.0,"false"
7812,1705.0,"true"
7814,1172.0,"true"
7816,808.0,"true"
7818,285.0,"true"
7820,2462.0,"false"
7822,2485.0,"false"
7824,458.0,"true"
7826,412.0,"true"
7828,303.0,"true"
7830,950.0,"true"
7832,816.0,"true"
7834,2833.0,"false"
7836,123.0,"true"
7838,433.0,"true"
7840,196.0,"true"
7842,2021.0,"true"
7844,153.0,"true"
7846,381.0,"true"
7848,1948.0,"false"
7850,214.0,"true"
7852,1899.0,"false"
7854,2429.0,"false"
7856,1947.0,"true"
7858,1527.0,"true"
7860,172.0,"true"
7862,252.0,"true"
7864,1740.0,"true"
7866,1626.0,"false"
7868,210.0,"true"
7870,249.0,"true"
7872,138.0,"true"
7874,238.0,"true"
7876,1825.0,"true"
7878,1759.0,"false"
7880,688.0,"true"
7882,93.0,"true"
7884,1197.0,"true"
7886,129.0,"true"
7888,679.0,"true"
7890,3361.0,"false"
7892,2127.0,"true"
7894,62.0,"true"
7896,66.0,"true"
7898,104.0,"true"
7900,1500.0,"true"
7902,187.0,"true"
7904,758.0,"true"
7906,1912.0,"true"
7908,142.0,"true"
7910,209.0,"true"
7912,137.0,"true"
7914,2109.0,"false"
7916,2447.0,"false"
7918,2330.0,"false"
7920,239.0,"true"
7922,465.0,"true"
7924,2181.0,"true"
7926,743.0,"true"
7928,2535.0,"false"
7930,1254.0,"true"
7932,860.0,"true"
7934,840.0,"true"
7936,1250.0,"true"
7938,438.0,"true"
7940,223.0,"true"
7942,2638.0,"true"
7944,710.0,"true"
7946,394.0,"true"
7948,1827.0,"true"
7950,2408.0,"false"
7952,189.0,"true"
7954,1667.0,"true"
7956,2386.0,"false"
7958,2654.0,"true"
7960,170.0,"true"
7962,1158.0,"true"
7964,154.0,"true"
7966,563.0,"true"
7968,70.0,"true"
7970,2419.0,"false"
7972,1757.0,"false"
7974,2007.0,"false"
7976,237.0,"true"
7978,1278.0,"true"
7980,2661.0,"false"
7982,86.0,"true"
7984,778.0,"true"
7986,1183.0,"true"
7988,3270.0,"true"
7990,2043.0,"true"
7992,89.0,"true"
7994,308.0,"true"
7996,57.0,"true"
7998,1613.0,"false"
8000,1934.0,"false"
8002,843.0,"true"
8004,2362.0,"false"
8006,3622.0,"false"
8008,1254.0,"true"
8010,85.0,"true"
8012,134.0,"true"
8014,607.0,"true"
8016,374.0,"true"
8018,518.0,"true"
8020,2177.0,"false"
8022,1176.0,"true"
8024,1801.0,"false"
8026,713.0,"true"
8028,2160.0,"false"
8030,869.0,"true"
8032,301.0,"true"
8034,1910.0,"false"
8036,106.0,"true"
8038,1665.0,"false"
8040,146.0,"true"
8042,1445.0,"true"
8044,3617.0,"false"
8046,280.0,"true"
8048,206.0,"true"
8050,1215.0,"true"
8052,2430.0,"false"
8054,1174.0,"true"
8056,2897.0,"false"
8058,670.0,"true"
8060,130.0,"true"
8062,113.0,"true"
8064,1667.0,"false"
8066,2260.0,"false"
8068,1974.0,"false"
8070,2166.0,"false"
8072,2155.0,"false"
8074,1802.0,"true"
8076,201.0,"true"
8078,193.0,"true"
8080,223.0,"true"
8082,2249.0,"false"
8084,58.0,"true"
8086,2096.0,"false"
8088,1765.0,"false"
8090,81.0,"true"
8092,1887.0,"false"
8094,1490.0,"true"
8096,2456.0,"false"
8098,1790.0,"true"
8100,203.0,"true"
8102,373.0,"true"
8104,110.0,"true"
8106,1934.0,"false"
8108,1213.0,"true"
8110,2904.0,"false"
8112,2598.0,"false"
8114,1074.0,"true"
8116,1077.0,"true"
8118,1155.0,"true"
8120,1533.0,"true"
8122,255.0,"true"
8124,138.0,"true"
8126,166.0,"true"
8128,439.0,"true"
8130,160.0,"true"
8132,1290.0,"true"
8134,851.0,"true"
8136,2593.0,"false"
8138,716.0,"true"
8140,249.0,"true"
8142,1427.0,"false"
8144,192.0,"true"
8146,2544.0,"false"
8148,1006.0,"true"
8150,1553.0,"true"
8152,217.0,"true"
8154,2376.0,"true"
8156,167.0,"true"
8158,209.0,"true"
8160,1405.0,"true"
8162,453.0,"true"
8164,142.0,"true"
8166,2228.0,"false"
8168,1370.0,"true"
8170,427.0,"true"
8172,1981.0,"false"
8174,2362.0,"false"
8176,2777.0,"false"
8178,2393.0,"false"
8180,2194.0,"false"
8182,779.0,"true"
8184,905.0,"true"
8186,2429.0,"false"
8188,2020.0,"true"
8190,854.0,"true"
8192,1988.0,"false"
8194,2823.0,"false"
8196,121.0,"true"
8198,252.0,"true"
8200,836.0,"true"
8202,119.0,"true"
8204,2083.0,"false"
8206,382.0,"true"
8208,1878.0,"false"
8210,2021.0,"false"
8212,1540.0,"true"
8214,1049.0,"true"
8216,117.0,"true"
8218,559.0,"true"
8220,1626.0,"false"
8222,1001.0,"true"
8224,286.0,"true"
8226,1494.0,"true"
8228,569.0,"true"
8230,221.0,"true"
8232,3649.0,"false"
8234,1606.0,"true"
8236,153.0,"true"
8238,3261.0,"false"
8240,2480.0,"false"
8242,572.0,"true"
8244,460.0,"true"
8246,1514.0,"true"
8248,1677.0,"true"
8250,155.0,"true"
8252,216.0,"true"
8254,1468.0,"true"
8256,1768.0,"false"
8258,189.0,"true"
8260,2358.0,"false"
8262,740.0,"true"
8264,1804.0,"false"
8266,480.0,"true"
8268,7525.0,"false"
8270,2017.0,"true"
8272,850.0,"true"
8274,151.0,"true"
8276,393.0,"true"
8278,2222.0,"false"
8280,156.0,"true"
8282,2379.0,"false"
8284,120.0,"true"
8286,213.0,"true"
8288,458.0,"true"
8290,1355.0,"true"
8292,2271.0,"true"
8294,204.0,"true"
8296,2124.0,"false"
8298,2536.0,"false"
8300,203.0,"true"
8302,259.0,"true"
8304,1549.0,"true"
8306,167.0,"true"
8308,2048.0,"false"
8310,1935.0,"true"
8312,880.0,"true"
8314,1722.0,"true"
8316,119.0,"true"
8318,2378.0,"false"
8320,1443.0,"true"
8322,1985.0,"true"
8324,1561.0,"true"
8326,2188.0,"false"
8328,2098.0,"false"
8330,820.0,"true"
8332,1650.0,"true"
8334,2872.0,"false"
8336,1338.0,"true"
8338,2377.0,"false"
8340,76.0,"true"
8342,1426.0,"true"
8344,1353.0,"true"
8346,3606.0,"false"
8348,717.0,"true"
8350,2142.0,"false"
8352,779.0,"true"
8354,1979.0,"false"
8356,2312.0,"false"
8358,1014.0,"true"
8360,2235.0,"false"
8362,95.0,"true"
8364,2055.0,"true"
8366,1373.0,"false"
8368,222.0,"true"
8370,2620.0,"false"
8372,2111.0,"true"
8374,2544.0,"false"
8376,1423.0,"true"
8378,1355.0,"true"
8380,2492.0,"false"
8382,1141.0,"true"
8384,2309.0,"false"
8386,179.0,"true"
8388,195.0,"true"
8390,1403.0,"true"
8392,1988.0,"false"
8394,1526.0,"false"
8396,1693.0,"false"
8398,229.0,"true"
8400,151.0,"true"
8402,1303.0,"true"
8404,1474.0,"true"
8406,565.0,"true"
8408,1375.0,"false"
8410,1976.0,"false"
8412,919.0,"true"
8414,1812.0,"true"
8416,2315.0,"false"
8418,207.0,"true"
8420,146.0,"true"
8422,1602.0,"true"
8424,2210.0,"false"
8426,1838.0,"false"
8428,825.0,"true"
8430,1703.0,"false"
8432,175.0,"true"
8434,2291.0,"false"
8436,2832.0,"false"
8438,1729.0,"false"
8440,128.0,"true"
8442,1157.0,"true"
8444,856.0,"true"
8446,1176.0,"true"
8448,2479.0,"false"
8450,544.0,"true"
8452,2444.0,"false"
8454,2640.0,"false"
8456,1339.0,"true"
8458,1929.0,"false"
8460,1940.0,"false"
8462,136.0,"true"
8464,1037.0,"true"
8466,728.0,"true"
8468,2068.0,"true"
8470,124.0,"true"
8472,128.0,"true"
8474,401.0,"true"
8476,1882.0,"true"
8478,1067.0,"true"
8480,141.0,"true"
8482,4179.0,"false"
8484,1818.0,"false"
8486,1457.0,"true"
8488,1814.0,"false"
8490,2393.0,"false"
8492,119.0,"true"
8494,1893.0,"true"
8496,482.0,"true"
8498,113.0,"true"
8500,877.0,"true"
8502,1126.0,"true"
8504,1672.0,"false"
8506,1130.0,"true"
8508,1788.0,"false"
8510,1856.0,"false"
8512,186.0,"true"
8514,163.0,"true"
8516,478.0,"true"
8518,2175.0,"false"
8520,184.0,"true"
8522,191.0,"true"
8524,1860.0,"false"
8526,2243.0,"false"
8528,168.0,"true"
8530,2480.0,"false"
8532,1608.0,"true"
8534,1443.0,"false"
8536,396.0,"true"
8538,149.0,"true"
8540,804.0,"true"
8542,2185.0,"false"
8544,127.0,"true"
8546,2156.0,"false"
8548,267.0,"true"
8550,1827.0,"false"
8552,1635.0,"false"
8554,1105.0,"true"
8556,1685.0,"false"
8558,1472.0,"true"
8560,287.0,"true"
8562,121.0,"true"
8564,679.0,"true"
8566,1916.0,"false"
8568,81.0,"true"
8570,175.0,"true"
8572,127.0,"true"
8574,366.0,"true"
8576,1540.0,"true"
8578,2103.0,"false"
8580,2270.0,"true"
8582,82.0,"true"
8584,2546.0,"false"
8586,1887.0,"true"
8588,524.0,"true"
8590,1546.0,"false"
8592,262.0,"true"
8594,2230.0,"false"
8596,200.0,"true"
8598,741.0,"true"
8600,516.0,"true"
8602,1159.0,"true"
8604,428.0,"true"
8606,1750.0,"false"
8608,177.0,"true"
8610,760.0,"true"
8612,691.0,"true"
8614,412.0,"true"
8616,1897.0,"false"
8618,796.0,"true"
8620,350.0,"true"
8622,1162.0,"true"
8624,201.0,"true"
8626,1995.0,"false"
8628,1461.0,"true"
8630,1357.0,"true"
8632,549.0,"true"
8634,153.0,"true"
8636,2417.0,"true"
8638,413.0,"true"
8640,1778.0,"false"
8642,685.0,"true"
8644,566.0,"true"
8646,400.0,"true"
8648,233.0,"true"
8650,1920.0,"false"
8652,1914.0,"true"
8654,217.0,"true"
8656,2227.0,"false"
8658,2159.0,"false"
8660,276.0,"true"
8662,1024.0,"true"
8664,1526.0,"true"
8666,255.0,"true"
8668,158.0,"true"
8670,2690.0,"false"
8672,299.0,"true"
8674,1116.0,"true"
8676,971.0,"true"
8678,1530.0,"true"
8680,2079.0,"false"
8682,711.0,"true"
8684,1770.0,"false"
8686,1005.0,"true"
8688,1578.0,"true"
8690,1804.0,"false"
8692,2376.0,"false"
8694,2191.0,"false"
8696,355.0,"true"
8698,2145.0,"true"
8700,1836.0,"false"
8702,49.0,"true"
8704,197.0,"true"
8706,519.0,"true"
8708,136.0,"true"
8710,352.0,"true"
8712,605.0,"true"
8714,601.0,"true"
8716,129.0,"true"
8718,3500.0,"false"
8720,101.0,"true"
8722,152.0,"true"
8724,429.0,"true"
8726,925.0,"true"
8728,1827.0,"true"
8730,500.0,"true"
8732,1798.0,"true"
8734,180.0,"true"
8736,2144.0,"false"
8738,572.0,"true"
8740,2130.0,"false"
8742,190.0,"true"
8744,1288.0,"true"
8746,1925.0,"false"
8748,966.0,"true"
8750,2112.0,"false"
8752,481.0,"true"
8754,157.0,"true"
8756,1896.0,"true"
8758,1092.0,"true"
8760,857.0,"true"
8762,1932.0,"false"
8764,712.0,"true"
8766,215.0,"true"
8768,267.0,"true"
8770,1400.0,"true"
8772,1010.0,"true"
8774,1792.0,"false"
8776,1379.0,"true"
8778,974.0,"true"
8780,2320.0,"false"
8782,1418.0,"true"
8784,244.0,"true"
8786,1521.0,"true"
8788,3222.0,"false"
8790,1582.0,"false"
8792,1868.0,"false"
8794,216.0,"true"
8796,276.0,"true"
8798,1471.0,"true"
8800,247.0,"true"
8802,2332.0,"false"
8804,1151.0,"true"
8806,220.0,"true"
8808,3207.0,"false"
8810,197.0,"true"
8812,2202.0,"false"
8814,236.0,"true"
8816,1424.0,"true"
8818,269.0,"true"
8820,223.0,"true"
8822,1447.0,"true"
8824,162.0,"true"
8826,1219.0,"true"
8828,3617.0,"false"
8830,2325.0,"true"
8832,1779.0,"false"
8834,1832.0,"true"
8836,1365.0,"true"
8838,135.0,"true"
8840,178.0,"true"
8842,299.0,"true"
8844,78.0,"true"
8846,3104.0,"false"
8848,1710.0,"true"
8850,2059.0,"true"
8852,947.0,"true"
8854,1372.0,"true"
8856,945.0,"true"
8858,1926.0,"true"
8860,1132.0,"true"
8862,1297.0,"true"
8864,2014.0,"false"
8866,115.0,"true"
8868,992.0,"true"
8870,1842.0,"true"
8872,1819.0,"true"
8874,2563.0,"false"
8876,1790.0,"true"
8878,308.0,"true"
8880,1668.0,"false"
8882,130.0,"true"
8884,1544.0,"true"
8886,2154.0,"false"
8888,813.0,"true"
8890,1927.0,"false"
8892,247.0,"true"
8894,1766.0,"true"
8896,2363.0,"false"
8898,460.0,"true"
8900,2825.0,"false"
8902,212.0,"true"
8904,977.0,"true"
8906,2372.0,"false"
8908,1732.0,"false"
8910,179.0,"true"
8912,1287.0,"true"
8914,1097.0,"true"
8916,162.0,"true"
8918,866.0,"true"
8920,2477.0,"true"
8922,3472.0,"false"
8924,1006.0,"true"
8926,189.0,"true"
8928,1290.0,"true"
8930,1445.0,"false"
8932,1436.0,"false"
8934,2025.0,"true"
8936,229.0,"true"
8938,241.0,"true"
8940,2597.0,"false"
8942,918.0,"true"
8944,1196.0,"true"
8946,2169.0,"false"
8948,1907.0,"false"
8950,159.0,"true"
8952,119.0,"true"
8954,280.0,"true"
8956,4636.0,"false"
8958,1269.0,"true"
8960,1965.0,"false"
8962,1641.0,"true"
8964,1884.0,"true"
8966,52.0,"true"
8968,1369.0,"true"
8970,63.0,"true"
8972,975.0,"true"
8974,589.0,"true"
8976,2370.0,"false"
8978,1674.0,"true"
8980,1644.0,"false"
8982,145.0,"true"
8984,493.0,"true"
8986,2008.0,"false"
8988,100.0,"true"
8990,118.0,"true"
8992,1780.0,"true"
8994,910.0,"true"
8996,590.0,"true"
8998,834.0,"true"
9000,142.0,"true"
9002,198.0,"true"
9004,3673.0,"false"
9006,557.0,"true"
9008,1194.0,"true"
9010,1680.0,"false"
9012,1185.0,"true"
9014,379.0,"true"
9016,1267.0,"true"
9018,2043.0,"false"
9020,2089.0,"false"
9022,287.0,"true"
9024,1886.0,"false"
9026,1627.0,"false"
9028,2419.0,"false"
9030,748.0,"true"
9032,452.0,"true"
9034,1213.0,"true"
9036,354.0,"true"
9038,1145.0,"true"
9040,2153.0,"false"
9042,2060.0,"false"
9044,176.0,"true"
9046,252.0,"true"
9048,640.0,"true"
9050,2072.0,"false"
9052,116.0,"true"
9054,165.0,"true"
9056,1381.0,"true"
9058,2313.0,"false"
9060,192.0,"true"
9062,676.0,"true"
9064,2717.0,"false"
9066,1339.0,"true"
9068,1494.0,"true"
9070,2016.0,"false"
9072,2094.0,"false"
9074,1097.0,"true"
9076,2443.0,"false"
9078,1300.0,"true"
9080,1635.0,"true"
9082,556.0,"true"
9084,1278.0,"true"
9086,116.0,"true"
9088,337.0,"true"
9090,168.0,"true"
9092,239.0,"true"
9094,578.0,"true"
9096,1288.0,"true"
9098,1554.0,"true"
9100,2377.0,"false"
9102,2262.0,"false"
9104,2157.0,"false"
9106,303.0,"true"
9108,931.0,"true"
9110,1203.0,"true"
9112,1271.0,"true"
9114,1788.0,"false"
9116,239.0,"true"
9118,131.0,"true"
9120,795.0,"true"
9122,2460.0,"true"
9124,206.0,"true"
9126,1227.0,"true"
9128,248.0,"true"
9130,105.0,"true"
9132,1452.0,"true"
9134,2408.0,"false"
9136,2147.0,"false"
9138,185.0,"true"
9140,315.0,"true"
9142,562.0,"true"
9144,509.0,"true"
9146,110.0,"true"
9148,2567.0,"false"
9150,2627.0,"true"
9152,217.0,"true"
9154,112.0,"true"
9156,138.0,"true"
9158,2329.0,"false"
9160,1406.0,"true"
9162,2927.0,"false"
9164,510.0,"true"
9166,568.0,"true"
9168,5255.0,"false"
9170,1167.0,"true"
9172,506.0,"true"
9174,1861.0,"false"
9176,215.0,"true"
9178,2933.0,"false"
9180,1908.0,"true"
9182,109.0,"true"
9184,656.0,"true"
9186,94.0,"true"
9188,312.0,"true"
9190,564.0,"true"
9192,621.0,"true"
9194,201.0,"true"
9196,3958.0,"false"
9198,1283.0,"true"
9200,2454.0,"false"
9202,358.0,"true"
9204,1140.0,"true"
9206,284.0,"true"
9208,1501.0,"true"
9210,1100.0,"true"
9212,199.0,"true"
9214,165.0,"true"
9216,1972.0,"false"
9218,2023.0,"false"
9220,471.0,"true"
9222,179.0,"true"
9224,2664.0,"false"
9226,153.0,"true"
9228,1349.0,"true"
9230,1739.0,"false"
9232,1323.0,"true"
9234,917.0,"true"
9236,222.0,"true"
9238,2055.0,"false"
9240,1785.0,"false"
9242,3447.0,"false"
9244,65.0,"true"
9246,1186.0,"true"
9248,1761.0,"false"
9250,1911.0,"false"
9252,171.0,"true"
9254,983.0,"true"
9256,3576.0,"false"
9258,236.0,"true"
9260,1901.0,"false"
9262,1712.0,"false"
9264,1646.0,"true"
9266,165.0,"true"
9268,2673.0,"false"
9270,1504.0,"false"
9272,1194.0,"true"
9274,2470.0,"false"
9276,2757.0,"false"
9278,2052.0,"true"
9280,1872.0,"false"
9282,3373.0,"false"
9284,519.0,"true"
9286,1832.0,"true"
9288,138.0,"true"
9290,1718.0,"true"
9292,196.0,"true"
9294,2953.0,"false"
9296,2630.0,"true"
9298,1751.0,"true"
9300,2082.0,"false"
9302,203.0,"true"
9304,52.0,"true"
9306,1984.0,"false"
9308,3795.0,"false"
9310,1477.0,"true"
9312,1020.0,"true"
9314,141.0,"true"
9316,1547.0,"true"
9318,1203.0,"true"
9320,86.0,"true"
9322,1940.0,"false"
9324,1901.0,"false"
9326,1959.0,"false"
9328,2060.0,"false"
9330,158.0,"true"
9332,1725.0,"false"
9334,156.0,"true"
9336,1770.0,"true"
9338,3168.0,"false"
9340,1999.0,"false"
9342,142.0,"true"
9344,2148.0,"false"
9346,716.0,"true"
9348,1162.0,"true"
9350,1934.0,"true"
9352,934.0,"true"
9354,1501.0,"true"
9356,2125.0,"false"
9358,681.0,"true"
9360,1472.0,"true"
9362,135.0,"true"
9364,138.0,"true"
9366,1980.0,"false"
9368,1780.0,"false"
9370,1854.0,"false"
9372,115.0,"true"
9374,1308.0,"true"
9376,1240.0,"false"
9378,215.0,"true"
9380,206.0,"true"
9382,1962.0,"false"
9384,2029.0,"false"
9386,1673.0,"true"
9388,234.0,"true"
9390,456.0,"true"
9392,1760.0,"false"
9394,127.0,"true"
9396,652.0,"true"
9398,250.0,"true"
9400,2099.0,"false"
9402,1032.0,"true"
9404,2171.0,"true"
9406,522.0,"true"
9408,187.0,"true"
9410,156.0,"true"
9412,158.0,"true"
9414,221.0,"true"
9416,2014.0,"true"
9418,2336.0,"false"
9420,1505.0,"true"
9422,3299.0,"false"
9424,763.0,"true"
9426,123.0,"true"
9428,1846.0,"true"
9430,215.0,"true"
9432,1728.0,"true"
9434,3941.0,"false"
9436,122.0,"true"
9438,593.0,"true"
9440,1196.0,"true"
9442,2378.0,"false"
9444,2022.0,"false"
9446,147.0,"true"
9448,159.0,"true"
9450,2205.0,"false"
9452,1720.0,"true"
9454,1210.0,"true"
9456,166.0,"true"
9458,4227.0,"false"
9460,582.0,"true"
9462,1864.0,"false"
9464,665.0,"true"
9466,244.0,"true"
9468,843.0,"true"
9470,1682.0,"true"
9472,143.0,"true"
9474,1831.0,"true"
9476,1399.0,"true"
9478,1332.0,"true"
9480,118.0,"true"
9482,1978.0,"false"
9484,238.0,"true"
9486,1039.0,"true"
9488,1228.0,"true"
9490,1978.0,"false"
9492,918.0,"true"
9494,1615.0,"false"
9496,1400.0,"true"
9498,953.0,"true"
9500,196.0,"true"
9502,1880.0,"false"
9504,1926.0,"false"
9506,2230.0,"false"
9508,108.0,"true"
9510,2185.0,"true"
9512,814.0,"true"
9514,1879.0,"false"
9516,1564.0,"false"
9518,240.0,"true"
9520,3941.0,"false"
9522,855.0,"true"
9524,1572.0,"true"
9526,181.0,"true"
9528,2527.0,"true"
9530,213.0,"true"
9532,2372.0,"false"
9534,306.0,"true"
9536,1129.0,"true"
9538,704.0,"true"
9540,1131.0,"true"
9542,1049.0,"true"
9544,1940.0,"false"
9546,125.0,"true"
9548,148.0,"true"
9550,1894.0,"false"
9552,149.0,"true"
9554,2295.0,"false"
9556,1564.0,"true"
9558,1154.0,"true"
9560,1649.0,"true"
9562,128.0,"true"
9564,2054.0,"false"
9566,238.0,"true"
9568,2009.0,"false"
9570,1966.0,"true"
9572,2192.0,"false"
9574,1935.0,"false"
9576,126.0,"true"
9578,432.0,"true"
9580,1258.0,"true"
9582,546.0,"true"
9584,2157.0,"false"
9586,2280.0,"false"
9588,1817.0,"false"
9590,1525.0,"false"
9592,1455.0,"true"
9594,857.0,"true"
9596,1235.0,"true"
9598,2438.0,"false"
9600,1309.0,"true"
9602,2468.0,"false"
9604,323.0,"true"
9606,220.0,"true"
9608,1595.0,"true"
9610,143.0,"true"
9612,131.0,"true"
9614,1614.0,"true"
9616,500.0,"true"
9618,1496.0,"true"
9620,1798.0,"false"
9622,100.0,"true"
9624,1484.0,"false"
9626,215.0,"true"
9628,2083.0,"false"
9630,126.0,"true"
9632,177.0,"true"
9634,746.0,"true"
9636,51.0,"true"
9638,1656.0,"false"
9640,217.0,"true"
9642,1040.0,"true"
9644,793.0,"true"
9646,138.0,"true"
9648,2249.0,"false"
9650,130.0,"true"
9652,1345.0,"true"
9654,1645.0,"true"
9656,123.0,"true"
9658,104.0,"true"
9660,265.0,"true"
9662,1012.0,"true"
9664,527.0,"true"
9666,156.0,"true"
9668,2272.0,"false"
9670,154.0,"true"
9672,204.0,"true"
9674,4478.0,"false"
9676,1386.0,"true"
9678,1589.0,"true"
9680,1376.0,"true"
9682,1547.0,"false"
9684,1862.0,"false"
9686,262.0,"true"
9688,155.0,"true"
9690,1764.0,"false"
9692,2154.0,"false"
9694,3234.0,"false"
9696,726.0,"true"
9698,145.0,"true"
9700,176.0,"true"
9702,84.0,"true"
9704,2218.0,"false"
9706,147.0,"true"
9708,225.0,"true"
9710,1305.0,"true"
9712,1543.0,"true"
9714,1976.0,"false"
9716,2034.0,"true"
9718,119.0,"true"
9720,77.0,"true"
9722,171.0,"true"
9724,1252.0,"false"
9726,518.0,"true"
9728,1490.0,"true"
9730,4380.0,"false"
9732,149.0,"true"
9734,1134.0,"true"
9736,1579.0,"true"
9738,458.0,"true"
9740,757.0,"true"
9742,1376.0,"false"
9744,1714.0,"true"
9746,870.0,"true"
9748,1918.0,"false"
9750,167.0,"true"
9752,322.0,"true"
9754,2107.0,"false"
9756,2099.0,"false"
9758,340.0,"true"
9760,560.0,"true"
9762,126.0,"true"
9764,480.0,"true"
9766,1389.0,"true"
9768,66.0,"true"
9770,1847.0,"true"
9772,1972.0,"true"
9774,201.0,"true"
9776,137.0,"true"
9778,1546.0,"false"
9780,1872.0,"false"
9782,132.0,"true"
9784,1044.0,"true"
9786,531.0,"true"
9788,2233.0,"false"
9790,154.0,"true"
9792,178.0,"true"
9794,2021.0,"false"
9796,212.0,"true"
9798,938.0,"true"
9800,159.0,"true"
9802,1481.0,"true"
9804,235.0,"true"
9806,2690.0,"false"
9808,1812.0,"true"
9810,2194.0,"true"
9812,76.0,"true"
9814,1635.0,"false"
9816,1623.0,"false"
9818,168.0,"true"
9820,677.0,"true"
9822,3306.0,"false"
9824,150.0,"true"
9826,1863.0,"true"
9828,833.0,"true"
9830,1836.0,"true"
9832,1303.0,"true"
9834,969.0,"true"
9836,140.0,"true"
9838,2181.0,"true"
9840,235.0,"true"
9842,1434.0,"true"
9844,2124.0,"false"
9846,1455.0,"true"
9848,1458.0,"false"
9850,2006.0,"false"
9852,731.0,"true"
9854,1703.0,"true"
9856,1973.0,"false"
9858,1929.0,"true"
9860,1546.0,"true"
9862,791.0,"true"
9864,2232.0,"false"
9866,654.0,"true"
9868,775.0,"true"
9870,460.0,"true"
9872,137.0,"true"
9874,360.0,"true"
9876,176.0,"true"
9878,116.0,"true"
9880,161.0,"true"
9882,1681.0,"false"
9884,1524.0,"true"
9886,2241.0,"false"
9888,444.0,"true"
9890,2254.0,"false"
9892,1333.0,"false"
9894,1576.0,"false"
9896,1608.0,"false"
9898,984.0,"true"
9900,1228.0,"true"
9902,147.0,"true"
9904,394.0,"true"
9906,302.0,"true"
9908,1485.0,"true"
9910,867.0,"true"
9912,142.0,"true"
9914,637.0,"true"
9916,1870.0,"false"
9918,2372.0,"false"
9920,2007.0,"false"
9922,776.0,"true"
9924,2021.0,"false"
9926,97.0,"true"
9928,270.0,"true"
9930,181.0,"true"
9932,575.0,"true"
9934,1481.0,"true"
9936,279.0,"true"
9938,1803.0,"true"
9940,991.0,"true"
9942,300.0,"true"
9944,248.0,"true"
9946,2679.0,"true"
9948,202.0,"true"
9950,1783.0,"true"
9952,404.0,"true"
9954,316.0,"true"
9956,1941.0,"true"
9958,961.0,"true"
9960,2321.0,"false"
9962,325.0,"true"
9964,2491.0,"false"
9966,1091.0,"true"
9968,1227.0,"true"
9970,2037.0,"false"
9972,793.0,"true"
9974,195.0,"true"
9976,286.0,"true"
9978,1286.0,"true"
9980,1444.0,"true"
9982,319.0,"true"
9984,2941.0,"false"
9986,1603.0,"false"
9988,1980.0,"false"
9990,2042.0,"true"
9992,83.0,"true"
9994,48.0,"true"
9996,4199.0,"false"
9998,1556.0,"false"
10000,911.0,"true"
10002,192.0,"true"
10004,2111.0,"false"
10006,181.0,"true"
10008,1843.0,"true"
10010,134.0,"true"
10012,2169.0,"false"
10014,1965.0,"true"
10016,521.0,"true"
10018,127.0,"true"
10020,1187.0,"true"
10022,1956.0,"false"
10024,1764.0,"false"
10026,1191.0,"true"
10028,188.0,"true"
10030,946.0,"true"
10032,218.0,"true"
10034,2912.0,"false"
10036,130.0,"true"
10038,1364.0,"true"
10040,689.0,"true"
10042,2545.0,"false"
10044,2085.0,"false"
10046,2663.0,"false"
10048,228.0,"true"
10050,161.0,"true"
10052,2111.0,"false"
10054,1773.0,"false"
10056,1655.0,"false"
10058,589.0,"true"
10060,871.0,"true"
10062,177.0,"true"
10064,185.0,"true"
10066,154.0,"true"
10068,1575.0,"false"
10070,243.0,"true"
10072,1595.0,"true"
10074,230.0,"true"
10076,226.0,"true"
10078,1478.0,"true"
10080,74.0,"true"
10082,2073.0,"false"
10084,84.0,"true"
10086,644.0,"true"
10088,121.0,"true"
10090,1596.0,"false"
10092,425.0,"true"
10094,250.0,"true"
10096,256.0,"true"
10098,1297.0,"true"
10100,1620.0,"true"
10102,1372.0,"true"
10104,1701.0,"false"
10106,1877.0,"true"
10108,126.0,"true"
10110,1805.0,"true"
10112,2542.0,"false"
10114,1028.0,"true"
